image_id,x,y,orient,x1,x2,x3,x4,y1,y2,y3,y4,class,FLAG1,FLAG2,test_fold
944,863.05529,619.49597,1.698306,859.0,872.0,869.0,852.0,599.0,601.0,641.0,637.0,1,1,0,8
945,68.516119,736.568848,2.23514,6.0,24.0,132.0,111.0,799.0,810.0,677.0,660.0,2,1,0,3
945,341.90365,408.117248,2.127921,345.0,358.0,339.0,326.0,388.0,398.0,426.0,421.0,1,1,0,3
946,110.599583,567.46018,-1.05165,114.0,127.0,108.0,93.0,546.0,554.0,589.0,581.0,1,1,0,9
947,480.420224,823.359641,-1.112643,483.0,496.0,480.0,463.0,802.0,808.0,845.0,838.0,1,1,0,5
947,763.162109,278.567049,-1.112225,766.0,780.0,759.0,748.0,256.0,262.0,300.0,297.0,1,1,0,5
948,153.588997,139.194351,1.604118,141.0,165.0,171.0,138.0,160.0,164.0,118.0,116.0,4,1,0,9
948,187.046821,269.524247,0.825377,171.0,220.0,202.0,155.0,234.0,288.0,303.0,253.0,2,1,0,9
948,63.136159,41.155147,1.544828,52.0,73.0,75.0,52.0,23.0,21.0,61.0,60.0,10,1,0,9
949,960.127348,242.164367,1.557099,951.0,969.0,969.0,952.0,224.0,224.0,261.0,260.0,1,1,0,0
949,932.557646,300.294823,-1.610775,921.0,942.0,945.0,922.0,275.0,275.0,325.0,325.0,2,1,0,0
949,1010.325012,293.142306,-1.601715,998.0,1021.0,1021.0,1001.0,269.0,269.0,317.0,318.0,10,1,0,0
950,43.935284,757.131378,2.636494,18.0,62.0,68.0,27.0,761.0,737.0,754.0,777.0,11,1,0,4
951,851.895396,708.587153,1.583296,843.0,861.0,860.0,843.0,689.0,689.0,729.0,729.0,1,1,0,4
952,653.62606,391.836491,1.8756,638.0,655.0,671.0,650.0,412.0,416.0,372.0,367.0,11,1,0,0
952,675.161201,428.33673,1.854591,673.0,688.0,677.0,663.0,408.0,412.0,449.0,443.0,1,1,0,0
952,617.308322,635.840589,1.84808,616.0,637.0,618.0,598.0,600.0,606.0,671.0,665.0,2,1,0,0
952,573.690536,655.003215,1.867342,574.0,585.0,576.0,561.0,635.0,639.0,676.0,670.0,1,1,0,0
952,809.482081,620.875491,-1.349147,807.0,820.0,812.0,799.0,600.0,606.0,640.0,637.0,1,1,0,0
952,912.079264,377.622132,-1.301855,920.0,943.0,905.0,880.0,303.0,311.0,452.0,445.0,2,1,0,0
953,116.304112,755.622191,0.027771,98.0,134.0,135.0,99.0,748.0,748.0,764.0,762.0,1,1,0,7
953,53.711666,642.244143,1.561363,45.0,62.0,63.0,45.0,616.0,616.0,671.0,667.0,11,1,0,7
954,374.553138,27.886108,1.591412,367.0,383.0,384.0,364.0,2.0,5.0,53.0,51.0,11,1,0,6
955,476.067516,906.914589,1.518213,465.0,485.0,489.0,466.0,884.0,883.0,932.0,930.0,11,1,0,4
956,698.93426,106.594392,0.012903,660.0,736.0,739.0,660.0,93.0,93.0,121.0,119.0,5,1,0,7
956,772.0014,137.811932,0.255645,751.0,797.0,791.0,749.0,123.0,136.0,151.0,141.0,11,1,0,7
956,792.592575,728.349715,-0.021974,768.0,815.0,815.0,771.0,719.0,719.0,736.0,738.0,11,1,0,7
957,291.988286,30.874974,-0.040518,273.0,311.0,310.0,274.0,23.0,21.0,39.0,40.0,1,1,0,5
957,302.020388,54.840551,-0.119,277.0,322.0,328.0,281.0,50.0,43.0,61.0,65.0,11,1,0,5
957,69.052694,132.310669,0.157228,49.0,91.0,88.0,48.0,121.0,127.0,144.0,137.0,1,1,0,5
958,257.920668,134.599037,1.766724,242.0,261.0,276.0,253.0,165.0,170.0,105.0,99.0,2,1,0,9
958,218.651219,327.29735,1.698667,208.0,225.0,230.0,212.0,344.0,346.0,310.0,310.0,1,1,0,9
958,161.100647,813.874123,1.652804,151.0,168.0,172.0,153.0,832.0,832.0,796.0,795.0,1,1,0,9
958,395.897955,857.86548,-1.468378,392.0,418.0,402.0,371.0,768.0,768.0,948.0,948.0,2,1,0,9
958,489.010572,174.084864,-1.410688,489.0,515.0,490.0,462.0,92.0,95.0,257.0,252.0,2,1,0,9
959,713.714671,545.780787,3.128607,694.0,733.0,733.0,695.0,539.0,537.0,554.0,553.0,1,1,0,4
959,711.583669,567.418653,-3.054855,688.0,735.0,734.0,689.0,556.0,558.0,581.0,575.0,11,1,0,4
960,673.388464,118.832901,-0.076772,656.0,688.0,691.0,658.0,114.0,111.0,124.0,126.0,1,1,0,7
961,759.364012,286.111092,3.064821,736.0,785.0,784.0,733.0,271.0,282.0,302.0,290.0,11,1,0,4
962,768.386347,463.526296,1.507053,760.0,780.0,778.0,756.0,487.0,487.0,440.0,440.0,9,1,0,2
962,974.723072,462.700123,1.512722,965.0,987.0,984.0,963.0,484.0,484.0,440.0,442.0,9,1,0,2
963,44.195376,465.490096,1.544487,35.0,52.0,52.0,37.0,446.0,447.0,485.0,484.0,1,1,0,3
964,889.374804,968.197835,-1.594322,880.0,898.0,900.0,880.0,946.0,948.0,990.0,989.0,1,1,0,3
965,81.624513,163.91616,1.530278,73.0,89.0,90.0,75.0,146.0,145.0,183.0,182.0,1,1,0,2
965,87.953043,562.64958,1.570796,74.0,102.0,101.0,75.0,531.0,532.0,595.0,593.0,2,1,0,2
965,330.936419,265.363766,-1.582701,322.0,339.0,339.0,323.0,243.0,246.0,287.0,286.0,1,1,0,2
966,610.781811,731.862065,1.529441,597.0,627.0,623.0,595.0,769.0,767.0,693.0,698.0,2,1,0,2
966,582.394679,739.167577,1.425048,591.0,598.0,575.0,566.0,711.0,765.0,768.0,713.0,2,1,0,2
966,575.089167,840.192371,1.644736,569.0,585.0,584.0,562.0,811.0,815.0,871.0,863.0,11,1,0,2
966,655.867256,920.97046,0.016303,607.0,700.0,703.0,612.0,906.0,907.0,936.0,934.0,10,1,0,2
966,548.789324,965.638447,1.562393,535.0,562.0,563.0,535.0,936.0,936.0,996.0,995.0,10,1,0,2
966,430.857489,751.065125,-3.120543,406.0,455.0,454.0,408.0,741.0,742.0,761.0,760.0,11,1,0,2
966,875.727648,360.781402,0.0,853.0,898.0,899.0,852.0,352.0,352.0,370.0,370.0,5,1,0,2
967,854.133495,27.48832,-1.061495,858.0,872.0,852.0,835.0,4.0,12.0,51.0,42.0,1,1,0,3
968,235.955452,187.305616,1.098099,232.0,255.0,240.0,218.0,161.0,205.0,214.0,170.0,11,1,0,7
968,183.204596,169.353308,-0.785398,190.0,202.0,175.0,166.0,151.0,162.0,187.0,177.0,1,1,0,7
969,615.685966,72.073253,-1.574613,602.0,629.0,629.0,603.0,6.0,7.0,139.0,136.0,2,1,0,6
970,881.370979,236.099208,-1.107149,878.0,901.0,885.0,861.0,216.0,223.0,257.0,248.0,4,1,0,7
970,956.484974,441.777558,-1.463681,946.0,972.0,968.0,940.0,416.0,421.0,467.0,463.0,5,1,0,7
971,1010.026672,576.425688,-1.341997,991.0,1012.0,1032.0,1005.0,610.0,616.0,544.0,536.0,10,1,0,8
972,920.930432,987.151587,0.58578,952.0,942.0,889.0,901.0,997.0,1012.0,978.0,962.0,10,1,0,8
973,990.873882,42.207534,-1.627554,980.0,999.0,1002.0,982.0,20.0,20.0,64.0,64.0,11,1,0,8
973,1001.370432,96.826754,-1.707863,990.0,1007.0,1014.0,995.0,76.0,74.0,119.0,118.0,11,1,0,8
973,1013.72478,48.245373,1.64013,1007.0,1023.0,1019.0,1006.0,29.0,31.0,67.0,65.0,1,1,0,8
973,995.790486,727.960693,-3.117208,974.0,1014.0,1018.0,976.0,717.0,719.0,738.0,738.0,1,1,0,8
974,966.726897,765.396387,-3.141592,941.0,991.0,991.0,943.0,757.0,757.0,774.0,774.0,11,1,0,6
974,929.962195,921.792261,-1.474145,924.0,904.0,939.0,954.0,826.0,1009.0,1015.0,837.0,2,1,0,6
975,820.105218,377.223994,-1.506369,808.0,830.0,831.0,811.0,392.0,394.0,363.0,361.0,4,1,0,5
976,849.506489,243.66044,-3.006995,824.0,873.0,874.0,827.0,231.0,238.0,256.0,250.0,11,1,0,3
976,832.812547,285.614951,0.594342,803.0,873.0,865.0,790.0,251.0,301.0,319.0,271.0,5,1,0,3
976,840.500546,323.395977,-2.309171,828.0,870.0,852.0,813.0,296.0,339.0,352.0,306.0,23,1,0,3
976,802.280206,311.973806,-1.850501,806.0,819.0,799.0,785.0,286.0,335.0,336.0,291.0,11,1,0,3
976,773.505123,300.551636,-1.849096,775.0,788.0,771.0,760.0,275.0,318.0,325.0,284.0,1,1,0,3
976,587.89485,165.242845,2.731466,601.0,609.0,574.0,567.0,151.0,164.0,179.0,166.0,1,1,0,3
976,724.521583,58.709139,0.010989,703.0,747.0,748.0,701.0,49.0,51.0,67.0,68.0,1,1,0,3
977,562.10754,115.09873,1.592532,555.0,570.0,570.0,553.0,91.0,93.0,139.0,137.0,11,1,0,0
978,696.556208,811.533542,0.051237,667.0,726.0,725.0,667.0,798.0,800.0,826.0,822.0,2,1,0,8
978,806.024764,646.888589,-1.598827,796.0,815.0,816.0,798.0,620.0,620.0,673.0,674.0,11,1,0,8
978,841.394249,587.467855,0.378427,824.0,866.0,858.0,817.0,572.0,589.0,602.0,586.0,11,1,0,8
978,862.262245,545.20132,0.425622,847.0,885.0,877.0,840.0,530.0,547.0,560.0,543.0,11,1,0,8
979,462.917594,934.284304,0.0,439.0,487.0,487.0,439.0,926.0,926.0,943.0,943.0,11,1,0,5
980,446.967864,972.221604,2.36554,456.0,465.0,439.0,428.0,954.0,964.0,991.0,980.0,1,1,0,0
980,829.242919,139.516897,1.739629,826.0,840.0,835.0,816.0,116.0,119.0,163.0,160.0,1,1,0,0
981,527.860699,381.142852,2.305733,535.0,544.0,522.0,510.0,363.0,373.0,399.0,389.0,1,1,0,4
982,759.897309,152.1574,-0.470183,770.0,780.0,750.0,739.0,134.0,155.0,171.0,149.0,4,1,0,9
983,291.782836,852.551089,-3.120763,268.0,317.0,315.0,268.0,841.0,843.0,863.0,863.0,11,1,0,3
984,822.828082,969.878172,-1.987499,823.0,836.0,823.0,809.0,951.0,983.0,987.0,958.0,1,1,0,9
985,596.960897,374.393587,3.060471,564.0,626.0,629.0,568.0,366.0,359.0,385.0,388.0,2,1,0,5
985,329.113294,752.931154,1.563104,317.0,342.0,341.0,317.0,785.0,786.0,720.0,721.0,2,1,0,5
986,686.258623,131.516187,2.725528,704.0,712.0,669.0,661.0,114.0,130.0,149.0,133.0,11,1,0,3
987,991.693498,64.036644,-1.419031,987.0,1003.0,1000.0,977.0,41.0,45.0,86.0,85.0,11,1,0,6
988,299.038855,900.265457,-3.125465,284.0,311.0,318.0,283.0,889.0,889.0,912.0,911.0,4,1,0,1
988,155.835901,892.404674,3.141592,132.0,178.0,181.0,132.0,883.0,881.0,904.0,902.0,11,1,1,1
988,199.070206,889.499602,3.070914,169.0,226.0,228.0,172.0,881.0,877.0,898.0,902.0,5,1,0,1
988,93.462299,992.03155,1.507722,83.0,101.0,104.0,86.0,969.0,968.0,1017.0,1015.0,11,1,0,1
988,44.417851,814.13862,-0.063207,64.0,64.0,25.0,24.0,805.0,821.0,822.0,809.0,1,1,0,1
989,985.329998,55.784748,3.130841,962.0,1008.0,1009.0,962.0,47.0,47.0,64.0,65.0,11,1,0,9
990,177.314152,59.286148,1.534227,170.0,183.0,187.0,169.0,38.0,39.0,80.0,79.0,1,1,0,5
990,660.165972,688.805317,-1.598187,652.0,668.0,667.0,655.0,670.0,671.0,707.0,707.0,1,1,0,5
991,654.913335,1000.816372,1.593015,638.0,673.0,671.0,638.0,979.0,978.0,1024.0,1023.0,4,1,0,2
992,152.000034,834.07257,2.713019,176.0,186.0,127.0,119.0,813.0,829.0,856.0,839.0,2,1,0,3
993,900.012328,964.987125,-0.025635,880.0,920.0,919.0,881.0,957.0,957.0,972.0,974.0,1,1,0,5
994,854.290861,931.614541,3.130358,831.0,876.0,877.0,833.0,922.0,922.0,941.0,942.0,1,1,0,4
995,466.512517,811.30208,-1.709682,454.0,473.0,478.0,462.0,789.0,787.0,833.0,836.0,11,1,0,9
996,181.114723,606.361701,3.079943,160.0,201.0,202.0,162.0,599.0,597.0,613.0,616.0,11,1,0,6
996,180.395584,423.700195,2.921531,160.0,197.0,202.0,163.0,422.0,410.0,429.0,434.0,1,1,0,6
996,176.943713,401.838345,2.959425,156.0,194.0,198.0,160.0,399.0,391.0,406.0,412.0,1,1,0,6
996,130.358816,105.370788,-1.649068,124.0,139.0,137.0,122.0,118.0,118.0,92.0,93.0,4,1,0,6
997,112.207919,149.930725,0.0,93.0,130.0,130.0,96.0,143.0,143.0,157.0,157.0,23,1,0,4
998,676.038556,840.154122,1.765038,672.0,686.0,683.0,663.0,823.0,827.0,857.0,854.0,1,1,0,0
998,713.089577,847.200635,-1.464998,705.0,727.0,721.0,699.0,819.0,819.0,879.0,872.0,5,1,0,0
998,999.496243,850.837545,-1.548073,988.0,1012.0,1010.0,988.0,829.0,829.0,874.0,872.0,5,1,0,0
999,814.085351,459.968045,-1.557192,802.0,827.0,825.0,802.0,423.0,423.0,498.0,495.0,2,1,0,9
999,787.582244,403.43748,0.045423,767.0,809.0,810.0,764.0,393.0,396.0,413.0,412.0,10,1,0,9
999,896.555128,272.754603,0.044415,874.0,919.0,919.0,874.0,264.0,266.0,282.0,280.0,11,1,0,9
999,960.074892,92.133085,-1.626682,947.0,969.0,973.0,951.0,57.0,56.0,129.0,127.0,2,1,0,9
1000,329.607575,375.650331,-1.593015,320.0,338.0,339.0,321.0,353.0,353.0,398.0,398.0,1,1,0,5
1001,984.090738,471.42521,-1.538807,971.0,999.0,995.0,971.0,439.0,441.0,504.0,501.0,10,1,0,6
1002,31.009391,490.802029,-1.504777,22.0,44.0,41.0,17.0,460.0,461.0,523.0,519.0,2,1,0,0
1003,832.824568,462.521993,1.023512,832.0,864.0,840.0,794.0,423.0,487.0,502.0,438.0,10,1,0,6
1003,848.731678,78.573356,-0.503141,875.0,887.0,823.0,810.0,48.0,74.0,107.0,86.0,2,1,0,6
1003,794.823885,284.290451,-0.374598,846.0,861.0,741.0,732.0,250.0,273.0,320.0,295.0,2,1,0,6
1004,108.125435,242.431016,-3.121596,82.0,133.0,133.0,84.0,233.0,233.0,253.0,251.0,11,1,0,2
1004,78.081586,441.709207,-1.540503,65.0,93.0,92.0,62.0,408.0,409.0,475.0,474.0,10,1,0,2
1005,501.031931,703.229049,-0.183943,523.0,522.0,482.0,477.0,692.0,706.0,714.0,700.0,11,1,0,0
1006,766.827983,344.148658,-1.570796,757.0,777.0,777.0,757.0,318.0,320.0,370.0,369.0,11,1,0,2
1007,648.333345,748.374599,-1.905969,648.0,665.0,647.0,633.0,723.0,768.0,773.0,729.0,11,1,0,3
1007,605.739533,756.452735,-1.583783,614.0,615.0,597.0,597.0,737.0,776.0,775.0,737.0,1,1,0,3
1008,896.937129,258.231029,2.034444,898.0,914.0,895.0,881.0,237.0,243.0,279.0,273.0,1,1,0,7
1009,835.935831,976.650809,2.271129,844.0,857.0,829.0,813.0,954.0,964.0,999.0,989.0,11,1,0,2
1010,328.14329,326.319553,-0.348771,350.0,356.0,310.0,297.0,309.0,326.0,348.0,323.0,10,1,0,1
1010,814.853118,106.512668,1.174715,813.0,839.0,813.0,793.0,74.0,131.0,137.0,84.0,10,1,0,1
1011,331.109626,299.934101,1.585081,326.0,337.0,339.0,323.0,283.0,282.0,318.0,317.0,1,1,1,0
1011,651.549013,212.891449,-2.513756,640.0,672.0,662.0,632.0,195.0,218.0,230.0,208.0,1,1,0,0
1011,682.213874,158.884679,-1.912602,681.0,702.0,683.0,663.0,188.0,182.0,131.0,135.0,23,1,0,0
1011,755.901078,103.962539,-1.613935,742.0,767.0,769.0,746.0,69.0,70.0,139.0,139.0,5,1,0,0
1011,634.399332,328.422361,3.080693,613.0,655.0,655.0,615.0,323.0,319.0,335.0,336.0,11,1,0,0
1011,644.239549,354.281535,-0.393993,619.0,662.0,671.0,625.0,357.0,338.0,352.0,370.0,11,1,0,0
1011,702.251059,365.151542,-0.141897,678.0,723.0,727.0,681.0,361.0,353.0,371.0,376.0,1,1,0,0
1011,913.854774,65.948883,1.089133,911.0,933.0,918.0,894.0,39.0,84.0,92.0,49.0,11,1,0,0
1012,351.512089,461.465235,-1.527965,345.0,360.0,360.0,342.0,444.0,444.0,481.0,477.0,1,1,0,1
1012,353.361143,510.311078,-1.542635,345.0,363.0,361.0,345.0,493.0,492.0,529.0,527.0,1,1,0,1
1013,289.693361,965.793627,2.370083,303.0,313.0,277.0,266.0,943.0,953.0,990.0,977.0,11,1,0,8
1014,314.429376,731.203094,1.519559,304.0,329.0,323.0,302.0,770.0,770.0,692.0,692.0,2,1,0,7
1015,936.506011,528.096749,-0.579564,917.0,929.0,958.0,943.0,528.0,546.0,527.0,511.0,4,1,0,2
1016,900.53094,481.211707,0.173801,869.0,937.0,930.0,867.0,462.0,474.0,500.0,489.0,10,1,0,9
1016,891.437211,374.40876,0.04804,838.0,943.0,944.0,841.0,357.0,362.0,392.0,387.0,10,1,0,9
1016,682.474923,418.909988,1.376316,688.0,712.0,679.0,651.0,348.0,482.0,488.0,358.0,10,1,0,9
1017,273.81685,693.963015,0.022984,252.0,295.0,296.0,252.0,685.0,685.0,704.0,702.0,11,1,0,0
1018,369.091216,152.192371,-1.399482,368.0,395.0,369.0,344.0,77.0,83.0,228.0,221.0,2,1,0,0
1019,677.612219,239.128509,1.513168,668.0,690.0,686.0,666.0,265.0,265.0,213.0,213.0,11,1,0,1
1019,616.67099,804.637422,-1.534667,606.0,629.0,624.0,608.0,783.0,785.0,829.0,822.0,11,1,0,1
1020,63.76016,542.638925,2.564034,35.0,81.0,91.0,48.0,549.0,521.0,535.0,565.0,11,1,0,5
1021,929.273718,281.007616,1.768192,924.0,944.0,934.0,915.0,257.0,258.0,306.0,304.0,11,1,0,9
1022,856.957346,387.995936,1.127871,855.0,874.0,858.0,840.0,366.0,404.0,411.0,371.0,11,1,0,2
1023,44.693703,314.878526,-3.131389,19.0,69.0,69.0,21.0,304.0,305.0,325.0,325.0,11,1,0,3
1024,809.740899,487.179325,2.263866,817.0,827.0,804.0,791.0,468.0,477.0,507.0,497.0,1,1,0,9
1025,750.572263,315.652244,1.041207,772.0,748.0,729.0,753.0,334.0,291.0,300.0,339.0,11,1,0,3
1025,722.075849,336.890137,1.177738,739.0,722.0,703.0,724.0,354.0,361.0,321.0,312.0,11,1,1,3
1025,704.198381,290.381839,1.162109,701.0,729.0,707.0,680.0,255.0,318.0,326.0,262.0,5,1,0,3
1025,676.642886,311.619732,1.237976,681.0,695.0,672.0,658.0,287.0,328.0,335.0,295.0,5,1,0,3
1026,787.614541,969.308142,-1.82812,790.0,806.0,784.0,770.0,939.0,997.0,999.0,943.0,2,1,0,0
1027,932.594802,1006.373369,2.142134,936.0,951.0,928.0,914.0,986.0,992.0,1028.0,1020.0,11,0,1,7
1027,948.177344,763.730927,-0.010309,923.0,972.0,973.0,925.0,752.0,750.0,777.0,776.0,5,1,0,7
1027,621.897992,634.936446,-2.460784,605.0,654.0,640.0,589.0,605.0,650.0,660.0,624.0,2,1,0,7
1027,462.365279,383.956228,0.484478,453.0,492.0,471.0,434.0,361.0,382.0,406.0,387.0,4,1,0,7
1027,419.537598,554.677577,-2.468026,401.0,454.0,437.0,386.0,523.0,567.0,584.0,545.0,2,1,0,7
1027,543.559784,257.674392,-1.613935,531.0,553.0,559.0,531.0,224.0,222.0,292.0,293.0,2,1,0,7
1027,604.068617,267.693712,1.570797,596.0,612.0,612.0,596.0,248.0,248.0,287.0,287.0,11,1,0,7
1027,722.335881,238.028667,1.607817,713.0,733.0,730.0,713.0,218.0,218.0,259.0,258.0,1,1,0,7
1027,922.311352,558.825797,0.028564,895.0,948.0,949.0,897.0,542.0,542.0,577.0,574.0,5,1,1,7
1028,825.278635,455.726829,-0.750929,834.0,847.0,816.0,805.0,433.0,450.0,477.0,462.0,11,1,1,1
1028,795.050099,397.661942,0.361005,820.0,819.0,769.0,772.0,400.0,414.0,399.0,378.0,23,1,1,1
1029,75.744041,881.362236,3.047752,52.0,96.0,98.0,57.0,875.0,871.0,888.0,892.0,11,1,0,9
1029,498.035879,777.51631,1.982604,479.0,498.0,515.0,500.0,794.0,804.0,760.0,751.0,11,1,0,9
1029,367.853294,474.668791,-1.630427,359.0,375.0,377.0,361.0,459.0,457.0,493.0,490.0,1,1,0,9
1029,773.622055,589.339908,0.924494,790.0,770.0,756.0,779.0,600.0,573.0,577.0,607.0,9,1,0,9
1030,106.080766,516.383888,-0.752443,113.0,123.0,100.0,89.0,502.0,509.0,531.0,524.0,1,1,0,5
1030,132.459292,608.871559,2.38915,182.0,65.0,83.0,200.0,541.0,661.0,678.0,555.0,2,1,0,5
1030,263.537771,476.164777,-0.813962,275.0,286.0,251.0,242.0,452.0,464.0,497.0,491.0,9,1,0,5
1030,357.98466,409.933203,-0.785398,366.0,380.0,349.0,337.0,391.0,399.0,430.0,420.0,1,1,0,5
1030,409.601899,322.656105,-0.703946,417.0,429.0,401.0,392.0,307.0,316.0,339.0,329.0,1,1,0,5
1030,521.434679,212.505191,-0.785398,531.0,542.0,511.0,502.0,192.0,203.0,232.0,223.0,1,1,0,5
1030,639.161064,134.020934,-0.77941,692.0,712.0,584.0,568.0,63.0,80.0,202.0,190.0,2,1,0,5
1030,701.52511,29.809473,-0.809784,706.0,717.0,698.0,685.0,15.0,24.0,47.0,34.0,1,1,0,5
1031,192.141555,568.832764,3.128436,173.0,211.0,211.0,173.0,562.0,561.0,576.0,576.0,1,1,0,9
1031,782.137022,282.437523,-1.570796,773.0,792.0,792.0,773.0,260.0,260.0,305.0,306.0,11,1,0,9
1031,820.577019,400.05393,-0.227689,838.0,844.0,802.0,798.0,388.0,403.0,413.0,397.0,11,1,0,9
1032,431.578751,775.327949,0.039196,406.0,457.0,457.0,406.0,765.0,768.0,785.0,784.0,11,1,1,1
1033,400.555734,756.833037,2.603549,407.0,425.0,393.0,377.0,734.0,761.0,778.0,754.0,4,1,0,0
1033,540.813856,826.572536,-3.131284,518.0,564.0,566.0,515.0,818.0,819.0,835.0,835.0,11,1,0,0
1033,594.571933,831.271669,-3.131177,571.0,619.0,619.0,571.0,823.0,823.0,840.0,839.0,11,1,0,0
1034,924.528687,727.637217,1.522833,911.0,935.0,938.0,914.0,697.0,696.0,759.0,759.0,5,1,0,1
1034,812.204119,694.345502,-1.570796,801.0,823.0,824.0,800.0,661.0,661.0,728.0,727.0,2,1,0,1
1034,838.082132,712.390171,-1.557192,828.0,849.0,849.0,826.0,676.0,675.0,750.0,748.0,10,1,0,1
1034,822.049686,500.380558,0.04898,797.0,846.0,849.0,796.0,489.0,491.0,512.0,509.0,5,1,1,1
1034,949.803463,336.757747,1.559303,941.0,958.0,959.0,941.0,315.0,315.0,359.0,358.0,1,1,0,1
1034,945.746909,249.751668,1.582844,939.0,953.0,954.0,937.0,229.0,229.0,271.0,270.0,1,1,0,1
1035,979.506352,605.182194,-1.100392,982.0,992.0,980.0,964.0,588.0,593.0,624.0,616.0,1,1,0,5
1036,595.650604,157.993067,-1.558297,588.0,604.0,603.0,588.0,138.0,138.0,178.0,178.0,1,1,0,6
1037,898.751212,922.84137,-0.97362,902.0,913.0,895.0,886.0,906.0,915.0,939.0,932.0,1,1,0,0
1038,618.722253,729.953999,0.024686,598.0,639.0,639.0,599.0,713.0,714.0,747.0,746.0,4,1,0,8
1039,381.149409,508.627041,-0.924838,388.0,399.0,375.0,363.0,487.0,498.0,529.0,521.0,1,1,0,9
1039,577.132998,264.220665,-0.902507,583.0,594.0,571.0,561.0,246.0,254.0,282.0,275.0,1,1,0,9
1040,498.129492,763.020331,2.208758,503.0,515.0,493.0,482.0,744.0,753.0,781.0,774.0,1,1,0,7
1040,527.733402,658.901128,2.214298,531.0,544.0,523.0,513.0,642.0,650.0,675.0,669.0,11,1,0,7
1040,650.735857,530.075242,2.214298,655.0,667.0,646.0,634.0,512.0,520.0,548.0,540.0,1,1,0,7
1040,792.72997,325.711656,2.236086,799.0,812.0,786.0,774.0,305.0,314.0,345.0,339.0,1,1,0,7
1040,956.360392,464.048665,-0.953366,996.0,1012.0,921.0,896.0,392.0,402.0,539.0,524.0,2,1,0,7
1040,716.74861,757.772417,-1.000214,722.0,733.0,711.0,701.0,737.0,745.0,777.0,772.0,1,1,0,7
1040,615.404713,961.561776,-0.990398,619.0,632.0,611.0,600.0,942.0,951.0,981.0,973.0,1,1,0,7
1041,200.249197,29.002971,-0.951982,206.0,218.0,195.0,182.0,9.0,16.0,50.0,41.0,1,1,0,9
1042,979.27686,38.714876,1.512041,968.0,988.0,993.0,968.0,18.0,17.0,61.0,59.0,4,1,0,7
1043,268.993136,441.492828,0.012195,249.0,289.0,290.0,248.0,429.0,429.0,455.0,454.0,10,1,0,8
1044,898.735913,836.683321,-1.471128,894.0,908.0,905.0,889.0,815.0,818.0,856.0,857.0,1,1,0,9
1044,750.047708,887.676559,-0.634553,762.0,774.0,736.0,728.0,867.0,882.0,907.0,895.0,1,1,0,9
1045,664.163742,660.780059,1.533431,654.0,672.0,676.0,654.0,634.0,634.0,687.0,688.0,10,1,0,0
1046,146.850659,168.829486,-2.690523,134.0,166.0,160.0,128.0,154.0,170.0,183.0,168.0,1,1,0,6
1046,734.559991,178.401847,0.033507,689.0,780.0,779.0,691.0,165.0,168.0,192.0,189.0,5,1,0,6
1047,159.070589,965.501844,1.570797,151.0,167.0,168.0,150.0,943.0,943.0,988.0,989.0,1,1,0,4
1048,792.843692,608.480329,-3.128522,717.0,870.0,869.0,716.0,595.0,597.0,622.0,620.0,2,1,1,8
1049,186.532102,648.783587,-0.028728,229.0,231.0,144.0,142.0,637.0,658.0,662.0,638.0,2,1,0,5
1050,914.269278,651.379038,-0.009524,888.0,940.0,941.0,888.0,642.0,642.0,660.0,661.0,11,1,0,3
1051,990.626904,311.15419,0.012658,971.0,1010.0,1011.0,971.0,303.0,303.0,319.0,318.0,1,1,0,6
1052,23.574927,143.507718,-2.034444,21.0,39.0,27.0,7.0,121.0,160.0,165.0,128.0,11,1,0,
1053,415.658527,125.903456,-1.66625,409.0,427.0,422.0,405.0,150.0,149.0,102.0,103.0,23,1,0,5
1054,856.64917,912.599447,0.363393,845.0,878.0,871.0,833.0,892.0,905.0,934.0,920.0,4,1,0,9
1055,66.447408,243.288881,-3.101614,46.0,82.0,88.0,49.0,229.0,228.0,260.0,256.0,4,1,0,2
1055,41.599925,307.204733,0.7141,40.0,66.0,46.0,15.0,283.0,306.0,331.0,309.0,4,1,0,2
1056,218.445769,745.007616,1.681454,206.0,214.0,228.0,225.0,769.0,719.0,721.0,770.0,11,1,1,7
1056,341.033024,900.680042,0.407632,323.0,366.0,360.0,315.0,884.0,900.0,920.0,898.0,11,1,0,7
1057,807.404446,993.802643,-0.088007,790.0,823.0,826.0,791.0,989.0,985.0,1000.0,1002.0,1,1,0,3
1058,669.36344,698.493731,-1.328463,645.0,683.0,690.0,660.0,716.0,725.0,678.0,674.0,4,1,0,1
1059,769.986237,144.988491,-1.397551,764.0,783.0,775.0,758.0,126.0,124.0,168.0,162.0,1,1,0,0
1059,681.126733,123.691585,-1.368676,675.0,700.0,686.0,664.0,90.0,96.0,157.0,151.0,5,1,0,0
1059,641.470426,171.793218,-1.484591,636.0,650.0,651.0,628.0,152.0,151.0,194.0,190.0,1,1,0,0
1060,806.757496,138.370364,1.605666,816.0,815.0,797.0,799.0,118.0,159.0,160.0,115.0,1,1,0,1
1061,336.474865,472.310395,0.0,318.0,355.0,355.0,317.0,461.0,460.0,485.0,484.0,4,1,0,8
1062,566.189229,46.084864,1.707552,553.0,572.0,580.0,560.0,72.0,75.0,20.0,18.0,11,1,0,5
